,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
820,K55301BU4167,0.10981818447468261,0.09459475954107437,0.20257502085028667,3등급,4등급,2등급
821,K55301BU4191,0.12039369605356502,0.058274783882170396,0.17161399182182865,3등급,4등급,2등급
822,K55301BW0064,0.2119529564886329,0.21410294677934613,0.548500340549773,2등급,2등급,1등급
823,K55301BW9552,0.16277882492555426,0.12277115134110153,0.3504417309911121,2등급,3등급,1등급
824,K55301BX0923,0.1463205340971856,0.20440178354865546,0.2766011288972477,3등급,2등급,1등급
825,K55301BZ7785,0.14895447737531653,0.15835291425570588,0.3727672246204729,3등급,2등급,1등급
826,K55301C11814,0.17347130731524682,0.157140175610886,0.3548596494738922,2등급,2등급,1등급
827,K55301C11822,0.19262821685402523,0.14712942690024194,0.41356742785727846,2등급,3등급,1등급
828,K55301C55258,0.2380698589029061,0.18568855279810778,0.3884327519929196,2등급,2등급,1등급
829,K55301C55266,0.22536559083346916,0.18582984232389452,0.3895680110733674,2등급,2등급,1등급
830,K55301C55274,0.22277214243294735,0.18564383944783963,0.38877794729791976,2등급,2등급,1등급
831,K55301CK7963,0.10214438282260711,0.07436748533059623,0.17454556949416913,3등급,4등급,2등급
832,K55301CK7971,0.0918791536896033,0.0918791536896033,0.08067248905245257,4등급,4등급,4등급
833,K55301CK7989,0.1017297907568031,0.07303151621752814,0.17562820812394916,3등급,4등급,2등급
834,K55301CK8003,0.06510062285757684,0.047973560220079293,0.11047047769554373,4등급,5등급,3등급
835,K55301CK8011,0.07852284576530834,0.058387862107918805,0.18392414317022582,4등급,4등급,2등급
836,K55301CK8060,0.10168752569330229,0.07322283941489764,0.17521499650758673,3등급,4등급,2등급
837,K55301CK8086,0.10161474694915691,0.07277132399294474,0.17559100599889788,3등급,4등급,2등급
838,K55301CK8102,0.0647669969502751,0.07202265676560553,0.12749113897263403,4등급,4등급,3등급
839,K55301CK8110,0.10175075771248615,0.07338145154970754,0.17574554602738346,3등급,4등급,2등급
840,K55301CK8128,0.10138516013152628,0.07195588066327804,0.17601237727169985,3등급,4등급,2등급
841,K55301CK8136,0.10171338229070291,0.07332780343552217,0.175663512200009,3등급,4등급,2등급
842,K55301D04759,0.10138462233511261,0.06988248410917836,0.17740870585234794,3등급,4등급,2등급
843,K55301D04767,0.10207117148612842,0.07515965343075928,0.18629361247230228,3등급,4등급,2등급
844,K55301D46800,0.032375609511500585,0.034767574077053526,0.06632704487837522,5등급,5등급,4등급
845,K55301D77789,0.03305589797196832,0.03483821702888304,0.0696133501891504,5등급,5등급,4등급
846,K55301D77797,0.04596241931762876,0.034826367672165875,0.07551539141395434,5등급,5등급,4등급
847,K55301D77862,0.030642108534797423,0.031734866517300765,0.049836474710260564,5등급,5등급,5등급
848,K55301D77870,0.03242962225124482,0.03480530054536345,0.06729434558005755,5등급,5등급,4등급
849,K55301DJ9813,0.03155396252738046,0.03456320525860997,0.0738346395959167,5등급,5등급,4등급
850,K55301DR7890,0.07445626585995278,0.07445626585995278,0.1700968713778707,4등급,4등급,2등급
851,K55301DR7981,0.07448633509404248,0.07448633509404248,0.17105281971725966,4등급,4등급,2등급
852,K55301DR8013,0.0762188284735632,0.0762188284735632,0.17718546230638654,4등급,4등급,2등급
853,K55301DR8054,0.06806928302061743,0.06806928302061743,0.13172695045926255,4등급,4등급,3등급
854,K55301DV2838,0.06918424521022648,0.06918424521022648,0.15837513851811624,4등급,4등급,2등급
855,K55301DW1094,0.07893778755893,0.07893778755893,0.15203984990198643,4등급,4등급,2등급
856,K55301DW1201,0.08072758617308394,0.08072758617308394,0.16174811016227403,4등급,4등급,2등급
857,K55301DW1284,0.07893204444977484,0.07893204444977484,0.15277357890235543,4등급,4등급,2등급
858,K55301DW3637,0.0788473204530754,0.0788473204530754,0.15187059327231017,4등급,4등급,2등급
859,K55301DW6374,0.07888012521614775,0.07888012521614775,0.15261207606926339,4등급,4등급,2등급
860,K55301DW8206,0.06924953222267917,0.06924953222267917,0.15938517916168055,4등급,4등급,2등급
861,K55301DW8222,0.06922028137757692,0.06922028137757692,0.15931138136554537,4등급,4등급,2등급
862,K55301DW8248,0.06923119723847215,0.06923119723847215,0.1591109723456641,4등급,4등급,2등급
863,K55303CX4161,0.17778693104440188,0.1535011909281066,0.38528358138886326,2등급,2등급,1등급
864,K55303CX5184,0.18593432821571518,0.16158516625419936,0.39557261447005204,2등급,2등급,1등급
865,K55303CX5192,0.21234806340035792,0.176107638047958,0.43239055210602895,2등급,2등급,1등급
866,K55303CX5200,0.21226784411430186,0.175090704837672,0.4354858956927494,2등급,2등급,1등급
867,K55303CX5218,0.2121449607153086,0.17500047288207884,0.434469294799891,2등급,2등급,1등급
868,K55303CX5226,0.21266135893902813,0.17513760248052207,0.43550159550058853,2등급,2등급,1등급
869,K55303CX5234,0.21219261289706864,0.17506889591256272,0.43460725891114516,2등급,2등급,1등급
870,K55303CX5242,0.21229770020263425,0.1750898363898096,0.4353297739195664,2등급,2등급,1등급
871,K55303CX5259,0.21212332919221333,0.17500862439484433,0.43456707653724697,2등급,2등급,1등급
872,K55303CX5267,0.21224586965036982,0.17506819548960734,0.4352021391610793,2등급,2등급,1등급
873,K55303CX5275,0.21215851216639423,0.1750112115876512,0.43440535351983817,2등급,2등급,1등급
874,K55303CX5325,0.2122698863240406,0.17493584559858996,0.4338855063403825,2등급,2등급,1등급
875,K55303CX5333,0.1789446388398133,0.1576957618611382,0.38325686857443614,2등급,2등급,1등급
876,K55303CX5341,0.17851987915899556,0.15347332576096553,0.38670498954643073,2등급,2등급,1등급
877,K55303CX5366,0.17780066111110918,0.15347658638076125,0.3851504267338339,2등급,2등급,1등급
878,K55303CX5374,0.17807641267873042,0.15461683611570007,0.38389492320767854,2등급,2등급,1등급
879,K55303CX5382,0.17779909318929926,0.15349520478259726,0.38529750173030425,2등급,2등급,1등급
880,K55303CX5408,0.17875488698209333,0.15357024076395723,0.38607896119220175,2등급,2등급,1등급
