code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55368DH8452,0.04904698351603206,0.07981527261461872,0.04904698351603206,0.07981527261461872,5등급,5등급,4등급
K55368DH8460,0.054038856623231595,0.07839160149501695,0.0412464239126173,0.07760711742552466,4등급,5등급,4등급
K55368DH8478,0.05402733817089653,0.07804117101089654,0.04123479423773823,0.0772627623430229,4등급,5등급,4등급
K55368DH8486,0.05401649045045067,0.07790860668887391,0.04147124224697374,0.07727737743379391,4등급,5등급,4등급
K55368DH8494,0.054014393225775836,0.07788482022859416,0.041472170859024424,0.07724933808860383,4등급,5등급,4등급
KR5101543993,0.03798239479525024,0.09098687879491515,0.04031308506183898,0.07975910648977969,5등급,5등급,4등급
KR5101558538,0.040335112731701456,0.09722575562785522,0.04195195763070701,0.09011530554358872,5등급,5등급,4등급
KR5101894180,0.03985662568889817,0.08556834029338051,0.04243586549032322,0.08772927144548422,5등급,5등급,4등급
KR5102665498,0.05985807774834688,0.12805171188709358,0.04668027611974433,0.09365770126320083,4등급,5등급,4등급
KR5102862632,0.05990214564815897,0.12928449374515585,0.04407535694416607,0.09478682232056278,4등급,5등급,4등급
KR5102AR2236,0.02412587655009636,0.058808167790448805,0.040267994329500255,0.05518483995078062,5등급,5등급,4등급
KR5103509281,0.018031346225141933,0.035123337666611895,0.020239621925970015,0.042212712705018515,5등급,5등급,5등급
KR5104711548,0.021408010957416304,0.052667518763586656,0.025007403995944394,0.0647725110084427,5등급,5등급,4등급
KR5104711555,0.021434559606437545,0.05416598002034206,0.02339462686650144,0.05668270646047437,5등급,5등급,4등급
KR5104711563,0.021442293397818814,0.05463189346289629,0.02290680907973731,0.05138486295215666,5등급,5등급,4등급
KR5104713387,0.021436493432280764,0.05417330780041671,0.024538283936726215,0.059011419196969506,5등급,5등급,4등급
KR5104A08156,0.02176030009907837,0.05389999628232068,0.02376788038832542,0.05844780130594418,5등급,5등급,4등급
KR5104AP2053,0.02143104597681794,0.05371537805092569,0.022891177118598234,0.05048246719104067,5등급,5등급,4등급
KR5104AR7449,0.020103588404243703,0.040638318390226885,0.025496346217649603,0.060701967618905416,5등급,5등급,4등급
KR5104AR7456,0.019861915915752735,0.04189761728698156,0.02240250100783287,0.04521672269392934,5등급,5등급,5등급
KR5104AR7464,0.01984084653442083,0.04235398950711577,0.022408831599029254,0.04568262337969379,5등급,5등급,5등급
KR5104AR7472,0.01983006363989026,0.04121592294852558,0.02334090673135333,0.052043744870785676,5등급,5등급,4등급
KR5104AR7480,0.01983391559081796,0.04151678306114748,0.02245785738326374,0.04482346958382787,5등급,5등급,5등급
KR5104AU9820,0.021419312890640085,0.05329562170219287,0.022883557191203274,0.050064968945367085,5등급,5등급,4등급
KR5104AX5882,0.01983417342255217,0.0417260825091969,0.024852614537535574,0.05257026710734981,5등급,5등급,4등급
KR5104AX5890,0.021425159031913374,0.05389338130357209,0.022892089070543603,0.050692809005143585,5등급,5등급,4등급
KR5107273207,0.02176452315988798,0.02214642191028035,0.02638833460800003,0.04386117032887214,5등급,5등급,5등급
KR5107273215,0.019067714396685587,0.022701226408679807,0.024158555125452837,0.04432940246417042,5등급,5등급,5등급
KR5107273223,0.017149507333178046,0.02311487701309795,0.02296484932535317,0.044798502276384815,5등급,5등급,5등급
KR5107473443,0.016438565058954413,0.02322837400646474,0.021720488641362383,0.04498015992664052,5등급,5등급,5등급
KR5107596292,0.07073251295484978,0.14875529838016735,0.05389703415414423,0.1322833925205376,4등급,4등급,3등급
KR5107AC3053,0.019355917889056558,0.02261196235062753,0.02520556129520915,0.04429409496700987,5등급,5등급,5등급
KR5107AO9841,0.01913841595541201,0.022572541179810647,0.023239143156305226,0.044625713120474246,5등급,5등급,5등급
KR5107AV0403,0.08787999077675451,0.021860431941917956,0.05619396879260216,0.05666397194244919,4등급,4등급,4등급
KR5107AV0411,0.0832283237252332,0.022379259512313683,0.05322466283906211,0.03973266257005536,4등급,4등급,5등급
KR5107AV0429,0.07958500256197432,0.022906149491702485,0.05114150981811213,0.03720528470313276,4등급,4등급,5등급
KR5107AV9545,0.01769381172291968,0.022937238081026858,0.022970012703080366,0.04467980688662564,5등급,5등급,5등급
KR5203AP9116,0.01899833432094926,0.044808125741604664,0.02297160690444671,0.04590436086934103,5등급,5등급,5등급
KR5203AP9124,0.019006228579085165,0.04608439190743344,0.02164256014475256,0.03965340489004377,5등급,5등급,5등급
KR5203AP9132,0.02067903033464016,0.04543127651948437,0.02067903033464016,0.04543127651948437,5등급,5등급,5등급
KR5203AP9140,0.019008042215178836,0.04596204405298589,0.021506882132035256,0.039406857909124286,5등급,5등급,5등급
KR5203AR3687,0.019016539569212648,0.046523409309568935,0.02139828325317604,0.03960037676633827,5등급,5등급,5등급
KR5203AY0163,0.01095189859249017,0.01326928176812948,0.04711076364546654,0.036747109578783896,5등급,5등급,5등급
KR5203AY0171,0.010967689546696429,0.01457584434439682,0.04181157474637212,0.03798751552581164,5등급,5등급,5등급
KR5203AY0197,0.010973543278065928,0.014952626028632251,0.04012573592453814,0.038416974177496906,5등급,5등급,5등급
KR5203AY0205,0.011912837858478886,0.0149354329025353,0.03684642935100727,0.054545842607250594,5등급,5등급,4등급
KR5205466570,0.026286620036811603,0.06865184938067222,0.06988243835078993,0.09624938497801508,5등급,4등급,4등급
KR5205489408,0.02982026043334952,0.07750273083144305,0.07028677567956143,0.10017182730080335,5등급,4등급,3등급
KR5205A76646,0.02842511889882985,0.0643790642631808,0.07259664161883865,0.08640067136495708,5등급,4등급,4등급
KR5205AT0960,0.02846342171091975,0.06639543675938907,0.07129052853039458,0.07837954861627276,5등급,4등급,4등급
KR5206536587,0.05393772839836146,0.12009496746968908,0.03997278069655179,0.11678417146722965,4등급,5등급,3등급
KR5206AW6318,0.015618314965856382,0.01489636855520133,0.018190143753130664,0.015928198502625772,5등급,5등급,5등급
KR5206AW6326,0.01101580476399679,0.013640237211672967,0.012520872108955292,0.016509321824469694,5등급,5등급,5등급
KR5206AW6334,0.010939859763744134,0.014308600525971809,0.011177835799474118,0.016109185279290582,5등급,5등급,5등급
KR5206AW6342,0.010928244628597084,0.013695412272101361,0.015456595410706693,0.01660114594097123,5등급,5등급,5등급
KR5207AV7282,0.06213971101658819,0.1033526770921454,0.06522776882650923,0.1145468923870654,4등급,4등급,3등급
KR5207AV7290,0.060422729627016475,0.08730907176568958,0.06358194206344242,0.1161672921231423,4등급,4등급,3등급
KR5207AV7308,0.060364498914129844,0.0879845798992151,0.06332861445008262,0.11681607740773893,4등급,4등급,3등급
KR5207AV7316,0.06704108547821452,0.09222806382559688,0.06783411293168928,0.09876126661233262,4등급,4등급,4등급
KR5207AV7324,0.061017852225962205,0.08662194231991101,0.0645588638180102,0.11535837074737922,4등급,4등급,3등급
KR5210540336,0.05272710044738251,0.11322073277563226,0.038041487491911906,0.10142821775838666,4등급,5등급,3등급
KR5210AP0850,0.03801255777210577,0.09257044130879259,0.04494759017301302,0.09193788967364219,5등급,5등급,4등급
KR5210AW7542,0.025755245173951547,0.044507322548371725,0.02814347417420764,0.05667462312226667,5등급,5등급,4등급
KR5210AW7559,0.0251261398439069,0.044193282932766,0.02555069015737184,0.046107439643169164,5등급,5등급,5등급
KR5210AW7567,0.02533447838573622,0.044065752242308694,0.025673608734385647,0.04659755023229185,5등급,5등급,5등급
KR5210AW7575,0.02498260482599408,0.04466424522628146,0.025259247613150477,0.04085485401217614,5등급,5등급,5등급
KR5210AW7583,0.025810667574081767,0.04639016144693513,0.025429762031130305,0.04540726480723576,5등급,5등급,5등급
KR5210AW7591,0.026082967426068165,0.05209184794719997,0.025860568327132964,0.051015325515030296,5등급,5등급,4등급
KR5210AW7617,0.025180564447274366,0.04404655640081912,0.025963406073052205,0.04798140302253439,5등급,5등급,5등급
KR5212AV2104,0.020361977157798427,0.05193347334968966,0.05444471449778438,0.1022005741244362,5등급,4등급,3등급
KR5212AV3144,0.01963682722124194,0.053439612516038904,0.05347093899853649,0.08144408551619245,5등급,4등급,4등급
KR5212AV3151,0.01964099332377363,0.05370861661918608,0.05348307790809326,0.08175860469413657,5등급,4등급,4등급
KR5212AV3169,0.01963318443436548,0.05311885367432549,0.0536220082351818,0.08111593411307574,5등급,4등급,4등급
KR5214995312,0.016488219249209464,0.03820907741192547,0.02077914662855652,0.0375194248396783,5등급,5등급,5등급
KR5214995320,0.020304443538423252,0.04021359762773333,0.017341467116839197,0.03708575633368276,5등급,5등급,5등급
KR5214995338,0.020302055316514023,0.040508334408015705,0.017056131858813148,0.037052722782600404,5등급,5등급,5등급
KR5214995346,0.018717187913648386,0.040070447559012304,0.017081339027068057,0.037385410680342776,5등급,5등급,5등급
KR5214A15000,0.020298547578102826,0.039921482229536745,0.01759486074356563,0.037272188402984685,5등급,5등급,5등급
KR5214A80079,0.015649706939536934,0.017253584953934486,0.01572009445165486,0.029459963673280246,5등급,5등급,5등급
KR5214AP3785,0.018479504678342324,0.039537328916382675,0.017408358852291948,0.03692736645090456,5등급,5등급,5등급
